,Start Date,stationid,counts
23297,2021-01-02 16:00:00,614,2
23298,2021-01-02 16:00:00,615,2
23299,2021-01-02 16:00:00,620,2
23300,2021-01-02 16:00:00,626,2
23301,2021-01-02 16:00:00,636,2
23302,2021-01-02 16:00:00,637,2
23303,2021-01-02 16:00:00,647,2
23304,2021-01-02 16:00:00,650,2
23305,2021-01-02 16:00:00,656,2
23306,2021-01-02 16:00:00,657,2
23307,2021-01-02 16:00:00,662,2
23308,2021-01-02 16:00:00,676,2
23309,2021-01-02 16:00:00,688,2
23310,2021-01-02 16:00:00,690,2
23311,2021-01-02 16:00:00,701,2
23312,2021-01-02 16:00:00,703,2
23313,2021-01-02 16:00:00,725,2
23314,2021-01-02 16:00:00,728,2
23315,2021-01-02 16:00:00,754,2
23316,2021-01-02 16:00:00,756,2
23317,2021-01-02 16:00:00,757,2
23318,2021-01-02 16:00:00,769,2
23319,2021-01-02 16:00:00,774,2
23320,2021-01-02 16:00:00,779,2
23321,2021-01-02 16:00:00,783,2
23322,2021-01-02 16:00:00,790,2
23323,2021-01-02 16:00:00,794,2
23324,2021-01-02 16:00:00,800,2
23325,2021-01-02 16:00:00,826,2
23326,2021-01-02 16:00:00,827,2
23327,2021-01-02 16:00:00,831,2
23328,2021-01-02 16:00:00,5,1
23329,2021-01-02 16:00:00,23,1
23330,2021-01-02 16:00:00,25,1
23331,2021-01-02 16:00:00,29,1
23332,2021-01-02 16:00:00,31,1
23333,2021-01-02 16:00:00,36,1
23334,2021-01-02 16:00:00,45,1
23335,2021-01-02 16:00:00,49,1
23336,2021-01-02 16:00:00,50,1
23337,2021-01-02 16:00:00,52,1
23338,2021-01-02 16:00:00,58,1
23339,2021-01-02 16:00:00,68,1
23340,2021-01-02 16:00:00,73,1
23341,2021-01-02 16:00:00,82,1
23342,2021-01-02 16:00:00,84,1
23343,2021-01-02 16:00:00,85,1
23344,2021-01-02 16:00:00,87,1
23345,2021-01-02 16:00:00,91,1
23346,2021-01-02 16:00:00,92,1
23347,2021-01-02 16:00:00,94,1
23348,2021-01-02 16:00:00,102,1
23349,2021-01-02 16:00:00,107,1
23350,2021-01-02 16:00:00,111,1
23351,2021-01-02 16:00:00,113,1
23352,2021-01-02 16:00:00,115,1
23353,2021-01-02 16:00:00,122,1
23354,2021-01-02 16:00:00,123,1
23355,2021-01-02 16:00:00,124,1
23356,2021-01-02 16:00:00,125,1
23357,2021-01-02 16:00:00,131,1
23358,2021-01-02 16:00:00,132,1
23359,2021-01-02 16:00:00,142,1
23360,2021-01-02 16:00:00,149,1
23361,2021-01-02 16:00:00,150,1
23362,2021-01-02 16:00:00,164,1
23363,2021-01-02 16:00:00,167,1
23364,2021-01-02 16:00:00,168,1
23365,2021-01-02 16:00:00,172,1
23366,2021-01-02 16:00:00,173,1
23367,2021-01-02 16:00:00,177,1
23368,2021-01-02 16:00:00,180,1
23369,2021-01-02 16:00:00,186,1
23370,2021-01-02 16:00:00,200,1
23371,2021-01-02 16:00:00,201,1
23372,2021-01-02 16:00:00,206,1
23373,2021-01-02 16:00:00,212,1
23374,2021-01-02 16:00:00,217,1
23375,2021-01-02 16:00:00,220,1
23376,2021-01-02 16:00:00,226,1
23377,2021-01-02 16:00:00,232,1
23378,2021-01-02 16:00:00,245,1
23379,2021-01-02 16:00:00,254,1
23380,2021-01-02 16:00:00,256,1
23381,2021-01-02 16:00:00,281,1
23382,2021-01-02 16:00:00,290,1
23383,2021-01-02 16:00:00,292,1
23384,2021-01-02 16:00:00,294,1
23385,2021-01-02 16:00:00,310,1
23386,2021-01-02 16:00:00,317,1
23387,2021-01-02 16:00:00,319,1
23388,2021-01-02 16:00:00,324,1
23389,2021-01-02 16:00:00,326,1
23390,2021-01-02 16:00:00,330,1
23391,2021-01-02 16:00:00,331,1
23392,2021-01-02 16:00:00,339,1
23393,2021-01-02 16:00:00,347,1
23394,2021-01-02 16:00:00,349,1
23395,2021-01-02 16:00:00,352,1
23396,2021-01-02 16:00:00,358,1
23397,2021-01-02 16:00:00,371,1
23398,2021-01-02 16:00:00,375,1
23399,2021-01-02 16:00:00,378,1
23400,2021-01-02 16:00:00,384,1
23401,2021-01-02 16:00:00,395,1
23402,2021-01-02 16:00:00,401,1
23403,2021-01-02 16:00:00,403,1
23404,2021-01-02 16:00:00,412,1
23405,2021-01-02 16:00:00,433,1
23406,2021-01-02 16:00:00,440,1
23407,2021-01-02 16:00:00,442,1
23408,2021-01-02 16:00:00,446,1
23409,2021-01-02 16:00:00,449,1
23410,2021-01-02 16:00:00,450,1
23411,2021-01-02 16:00:00,453,1
23412,2021-01-02 16:00:00,455,1
23413,2021-01-02 16:00:00,463,1
23414,2021-01-02 16:00:00,466,1
23415,2021-01-02 16:00:00,470,1
23416,2021-01-02 16:00:00,474,1
23417,2021-01-02 16:00:00,475,1
23418,2021-01-02 16:00:00,479,1
23419,2021-01-02 16:00:00,484,1
23420,2021-01-02 16:00:00,485,1
23421,2021-01-02 16:00:00,491,1
23422,2021-01-02 16:00:00,498,1
23423,2021-01-02 16:00:00,499,1
23424,2021-01-02 16:00:00,500,1
23425,2021-01-02 16:00:00,515,1
23426,2021-01-02 16:00:00,530,1
23427,2021-01-02 16:00:00,537,1
23428,2021-01-02 16:00:00,546,1
23429,2021-01-02 16:00:00,548,1
23430,2021-01-02 16:00:00,551,1
23431,2021-01-02 16:00:00,560,1
23432,2021-01-02 16:00:00,562,1
23433,2021-01-02 16:00:00,565,1
23434,2021-01-02 16:00:00,573,1
23435,2021-01-02 16:00:00,574,1
23436,2021-01-02 16:00:00,577,1
23437,2021-01-02 16:00:00,581,1
23438,2021-01-02 16:00:00,597,1
23439,2021-01-02 16:00:00,598,1
23440,2021-01-02 16:00:00,603,1
23441,2021-01-02 16:00:00,606,1
23442,2021-01-02 16:00:00,608,1
23443,2021-01-02 16:00:00,611,1
23444,2021-01-02 16:00:00,616,1
23445,2021-01-02 16:00:00,621,1
23446,2021-01-02 16:00:00,622,1
23447,2021-01-02 16:00:00,632,1
23448,2021-01-02 16:00:00,634,1
23449,2021-01-02 16:00:00,641,1
23450,2021-01-02 16:00:00,648,1
23451,2021-01-02 16:00:00,651,1
23452,2021-01-02 16:00:00,661,1
23453,2021-01-02 16:00:00,667,1
23454,2021-01-02 16:00:00,679,1
23455,2021-01-02 16:00:00,680,1
23456,2021-01-02 16:00:00,686,1
23457,2021-01-02 16:00:00,687,1
23458,2021-01-02 16:00:00,693,1
23459,2021-01-02 16:00:00,694,1
23460,2021-01-02 16:00:00,699,1
23461,2021-01-02 16:00:00,700,1
23462,2021-01-02 16:00:00,714,1
23463,2021-01-02 16:00:00,726,1
23464,2021-01-02 16:00:00,739,1
23465,2021-01-02 16:00:00,746,1
23466,2021-01-02 16:00:00,747,1
23467,2021-01-02 16:00:00,748,1
23468,2021-01-02 16:00:00,749,1
23469,2021-01-02 16:00:00,758,1
23470,2021-01-02 16:00:00,761,1
23471,2021-01-02 16:00:00,763,1
23472,2021-01-02 16:00:00,764,1
23473,2021-01-02 16:00:00,765,1
23474,2021-01-02 16:00:00,768,1
23475,2021-01-02 16:00:00,770,1
23476,2021-01-02 16:00:00,773,1
23477,2021-01-02 16:00:00,777,1
23478,2021-01-02 16:00:00,792,1
23479,2021-01-02 16:00:00,796,1
23480,2021-01-02 16:00:00,797,1
23481,2021-01-02 16:00:00,798,1
23482,2021-01-02 16:00:00,801,1
23483,2021-01-02 16:00:00,805,1
23484,2021-01-02 16:00:00,806,1
23485,2021-01-02 16:00:00,807,1
23486,2021-01-02 16:00:00,809,1
23487,2021-01-02 16:00:00,814,1
23488,2021-01-02 16:00:00,815,1
23489,2021-01-02 16:00:00,819,1
23490,2021-01-02 16:00:00,836,1
23491,2021-01-02 17:00:00,213,23
23492,2021-01-02 17:00:00,579,14
23493,2021-01-02 17:00:00,532,12
23494,2021-01-02 17:00:00,842,10
23495,2021-01-02 17:00:00,229,9
23496,2021-01-02 17:00:00,303,9
23497,2021-01-02 17:00:00,116,8
23498,2021-01-02 17:00:00,130,8
23499,2021-01-02 17:00:00,222,8
23500,2021-01-02 17:00:00,248,8
23501,2021-01-02 17:00:00,252,8
23502,2021-01-02 17:00:00,300,8
23503,2021-01-02 17:00:00,541,8
23504,2021-01-02 17:00:00,558,8
23505,2021-01-02 17:00:00,658,8
23506,2021-01-02 17:00:00,811,8
23507,2021-01-02 17:00:00,834,8
23508,2021-01-02 17:00:00,194,7
23509,2021-01-02 17:00:00,458,7
23510,2021-01-02 17:00:00,503,7
23511,2021-01-02 17:00:00,821,7
23512,2021-01-02 17:00:00,83,6
23513,2021-01-02 17:00:00,148,6
23514,2021-01-02 17:00:00,153,6
23515,2021-01-02 17:00:00,202,6
23516,2021-01-02 17:00:00,301,6
23517,2021-01-02 17:00:00,331,6
23518,2021-01-02 17:00:00,388,6
23519,2021-01-02 17:00:00,480,6
23520,2021-01-02 17:00:00,564,6
23521,2021-01-02 17:00:00,733,6
23522,2021-01-02 17:00:00,33,5
23523,2021-01-02 17:00:00,46,5
23524,2021-01-02 17:00:00,87,5
23525,2021-01-02 17:00:00,104,5
23526,2021-01-02 17:00:00,163,5
23527,2021-01-02 17:00:00,190,5
23528,2021-01-02 17:00:00,192,5
23529,2021-01-02 17:00:00,200,5
23530,2021-01-02 17:00:00,325,5
23531,2021-01-02 17:00:00,361,5
23532,2021-01-02 17:00:00,457,5
23533,2021-01-02 17:00:00,553,5
23534,2021-01-02 17:00:00,570,5
23535,2021-01-02 17:00:00,691,5
23536,2021-01-02 17:00:00,706,5
23537,2021-01-02 17:00:00,732,5
23538,2021-01-02 17:00:00,772,5
23539,2021-01-02 17:00:00,5,4
23540,2021-01-02 17:00:00,8,4
23541,2021-01-02 17:00:00,38,4
23542,2021-01-02 17:00:00,40,4
23543,2021-01-02 17:00:00,47,4
23544,2021-01-02 17:00:00,73,4
23545,2021-01-02 17:00:00,111,4
23546,2021-01-02 17:00:00,136,4
23547,2021-01-02 17:00:00,186,4
23548,2021-01-02 17:00:00,206,4
23549,2021-01-02 17:00:00,239,4
23550,2021-01-02 17:00:00,270,4
23551,2021-01-02 17:00:00,273,4
23552,2021-01-02 17:00:00,278,4
23553,2021-01-02 17:00:00,336,4
23554,2021-01-02 17:00:00,338,4
23555,2021-01-02 17:00:00,341,4
23556,2021-01-02 17:00:00,376,4
23557,2021-01-02 17:00:00,386,4
23558,2021-01-02 17:00:00,478,4
23559,2021-01-02 17:00:00,492,4
23560,2021-01-02 17:00:00,514,4
23561,2021-01-02 17:00:00,646,4
23562,2021-01-02 17:00:00,676,4
23563,2021-01-02 17:00:00,762,4
23564,2021-01-02 17:00:00,801,4
23565,2021-01-02 17:00:00,815,4
23566,2021-01-02 17:00:00,817,4
23567,2021-01-02 17:00:00,841,4
23568,2021-01-02 17:00:00,2,3
23569,2021-01-02 17:00:00,9,3
23570,2021-01-02 17:00:00,36,3
23571,2021-01-02 17:00:00,39,3
23572,2021-01-02 17:00:00,54,3
23573,2021-01-02 17:00:00,68,3
23574,2021-01-02 17:00:00,79,3
23575,2021-01-02 17:00:00,101,3
23576,2021-01-02 17:00:00,115,3
23577,2021-01-02 17:00:00,149,3
23578,2021-01-02 17:00:00,152,3
23579,2021-01-02 17:00:00,157,3
23580,2021-01-02 17:00:00,167,3
23581,2021-01-02 17:00:00,169,3
23582,2021-01-02 17:00:00,178,3
23583,2021-01-02 17:00:00,185,3
23584,2021-01-02 17:00:00,187,3
23585,2021-01-02 17:00:00,195,3
23586,2021-01-02 17:00:00,199,3
23587,2021-01-02 17:00:00,238,3
23588,2021-01-02 17:00:00,247,3
23589,2021-01-02 17:00:00,253,3
23590,2021-01-02 17:00:00,257,3
23591,2021-01-02 17:00:00,266,3
23592,2021-01-02 17:00:00,280,3
23593,2021-01-02 17:00:00,286,3
23594,2021-01-02 17:00:00,295,3
23595,2021-01-02 17:00:00,320,3
23596,2021-01-02 17:00:00,354,3
23597,2021-01-02 17:00:00,358,3
23598,2021-01-02 17:00:00,391,3
23599,2021-01-02 17:00:00,393,3
23600,2021-01-02 17:00:00,411,3
23601,2021-01-02 17:00:00,449,3
23602,2021-01-02 17:00:00,456,3
23603,2021-01-02 17:00:00,462,3
23604,2021-01-02 17:00:00,485,3
23605,2021-01-02 17:00:00,488,3
23606,2021-01-02 17:00:00,495,3
23607,2021-01-02 17:00:00,500,3
23608,2021-01-02 17:00:00,502,3
23609,2021-01-02 17:00:00,508,3
23610,2021-01-02 17:00:00,546,3
23611,2021-01-02 17:00:00,574,3
23612,2021-01-02 17:00:00,577,3
23613,2021-01-02 17:00:00,616,3
23614,2021-01-02 17:00:00,617,3
23615,2021-01-02 17:00:00,622,3
23616,2021-01-02 17:00:00,628,3
23617,2021-01-02 17:00:00,642,3
23618,2021-01-02 17:00:00,655,3
23619,2021-01-02 17:00:00,660,3
23620,2021-01-02 17:00:00,668,3
23621,2021-01-02 17:00:00,673,3
23622,2021-01-02 17:00:00,678,3
23623,2021-01-02 17:00:00,680,3
23624,2021-01-02 17:00:00,682,3
23625,2021-01-02 17:00:00,714,3
23626,2021-01-02 17:00:00,726,3
23627,2021-01-02 17:00:00,730,3
23628,2021-01-02 17:00:00,737,3
23629,2021-01-02 17:00:00,749,3
23630,2021-01-02 17:00:00,757,3
23631,2021-01-02 17:00:00,780,3
23632,2021-01-02 17:00:00,783,3
23633,2021-01-02 17:00:00,785,3
23634,2021-01-02 17:00:00,795,3
23635,2021-01-02 17:00:00,844,3
23636,2021-01-02 17:00:00,4,2
23637,2021-01-02 17:00:00,10,2
23638,2021-01-02 17:00:00,14,2
23639,2021-01-02 17:00:00,15,2
23640,2021-01-02 17:00:00,16,2
23641,2021-01-02 17:00:00,18,2
23642,2021-01-02 17:00:00,29,2
23643,2021-01-02 17:00:00,34,2
23644,2021-01-02 17:00:00,44,2
23645,2021-01-02 17:00:00,55,2
23646,2021-01-02 17:00:00,60,2
23647,2021-01-02 17:00:00,75,2
23648,2021-01-02 17:00:00,81,2
23649,2021-01-02 17:00:00,91,2
23650,2021-01-02 17:00:00,106,2
23651,2021-01-02 17:00:00,108,2
23652,2021-01-02 17:00:00,112,2
23653,2021-01-02 17:00:00,113,2
23654,2021-01-02 17:00:00,114,2
23655,2021-01-02 17:00:00,119,2
23656,2021-01-02 17:00:00,128,2
23657,2021-01-02 17:00:00,132,2
23658,2021-01-02 17:00:00,141,2
23659,2021-01-02 17:00:00,143,2
23660,2021-01-02 17:00:00,168,2
23661,2021-01-02 17:00:00,173,2
23662,2021-01-02 17:00:00,177,2
23663,2021-01-02 17:00:00,183,2
23664,2021-01-02 17:00:00,193,2
23665,2021-01-02 17:00:00,204,2
23666,2021-01-02 17:00:00,207,2
23667,2021-01-02 17:00:00,223,2
23668,2021-01-02 17:00:00,231,2
23669,2021-01-02 17:00:00,233,2
23670,2021-01-02 17:00:00,242,2
23671,2021-01-02 17:00:00,244,2
23672,2021-01-02 17:00:00,246,2
23673,2021-01-02 17:00:00,250,2
23674,2021-01-02 17:00:00,251,2
23675,2021-01-02 17:00:00,269,2
23676,2021-01-02 17:00:00,271,2
23677,2021-01-02 17:00:00,272,2
23678,2021-01-02 17:00:00,282,2
23679,2021-01-02 17:00:00,284,2
23680,2021-01-02 17:00:00,309,2
23681,2021-01-02 17:00:00,310,2
23682,2021-01-02 17:00:00,315,2
23683,2021-01-02 17:00:00,322,2
23684,2021-01-02 17:00:00,330,2
23685,2021-01-02 17:00:00,347,2
23686,2021-01-02 17:00:00,356,2
23687,2021-01-02 17:00:00,365,2
23688,2021-01-02 17:00:00,383,2
23689,2021-01-02 17:00:00,394,2
23690,2021-01-02 17:00:00,444,2
23691,2021-01-02 17:00:00,452,2
23692,2021-01-02 17:00:00,481,2
23693,2021-01-02 17:00:00,496,2
23694,2021-01-02 17:00:00,505,2
23695,2021-01-02 17:00:00,511,2
23696,2021-01-02 17:00:00,512,2
23697,2021-01-02 17:00:00,534,2
23698,2021-01-02 17:00:00,557,2
23699,2021-01-02 17:00:00,563,2
23700,2021-01-02 17:00:00,572,2
23701,2021-01-02 17:00:00,573,2
23702,2021-01-02 17:00:00,581,2
23703,2021-01-02 17:00:00,587,2
23704,2021-01-02 17:00:00,589,2
23705,2021-01-02 17:00:00,619,2
23706,2021-01-02 17:00:00,624,2
23707,2021-01-02 17:00:00,626,2
23708,2021-01-02 17:00:00,633,2
23709,2021-01-02 17:00:00,638,2
23710,2021-01-02 17:00:00,641,2
23711,2021-01-02 17:00:00,647,2
23712,2021-01-02 17:00:00,653,2
23713,2021-01-02 17:00:00,657,2
23714,2021-01-02 17:00:00,659,2
23715,2021-01-02 17:00:00,661,2
23716,2021-01-02 17:00:00,681,2
23717,2021-01-02 17:00:00,683,2
23718,2021-01-02 17:00:00,684,2
23719,2021-01-02 17:00:00,688,2
23720,2021-01-02 17:00:00,694,2
23721,2021-01-02 17:00:00,701,2
23722,2021-01-02 17:00:00,721,2
23723,2021-01-02 17:00:00,755,2
23724,2021-01-02 17:00:00,765,2
23725,2021-01-02 17:00:00,792,2
23726,2021-01-02 17:00:00,794,2
23727,2021-01-02 17:00:00,804,2
23728,2021-01-02 17:00:00,814,2
23729,2021-01-02 17:00:00,818,2
23730,2021-01-02 17:00:00,826,2
23731,2021-01-02 17:00:00,833,2
23732,2021-01-02 17:00:00,840,2
23733,2021-01-02 17:00:00,1,1
23734,2021-01-02 17:00:00,6,1
23735,2021-01-02 17:00:00,11,1
23736,2021-01-02 17:00:00,13,1
23737,2021-01-02 17:00:00,19,1
23738,2021-01-02 17:00:00,22,1
23739,2021-01-02 17:00:00,25,1
23740,2021-01-02 17:00:00,26,1
23741,2021-01-02 17:00:00,28,1
23742,2021-01-02 17:00:00,32,1
23743,2021-01-02 17:00:00,37,1
23744,2021-01-02 17:00:00,42,1
23745,2021-01-02 17:00:00,48,1
23746,2021-01-02 17:00:00,52,1
23747,2021-01-02 17:00:00,64,1
23748,2021-01-02 17:00:00,67,1
23749,2021-01-02 17:00:00,70,1
23750,2021-01-02 17:00:00,72,1
23751,2021-01-02 17:00:00,74,1
23752,2021-01-02 17:00:00,76,1
23753,2021-01-02 17:00:00,77,1
23754,2021-01-02 17:00:00,82,1
23755,2021-01-02 17:00:00,85,1
23756,2021-01-02 17:00:00,88,1
23757,2021-01-02 17:00:00,94,1
23758,2021-01-02 17:00:00,96,1
23759,2021-01-02 17:00:00,99,1
23760,2021-01-02 17:00:00,100,1
23761,2021-01-02 17:00:00,103,1
23762,2021-01-02 17:00:00,105,1
23763,2021-01-02 17:00:00,107,1
23764,2021-01-02 17:00:00,120,1
23765,2021-01-02 17:00:00,121,1
23766,2021-01-02 17:00:00,123,1
23767,2021-01-02 17:00:00,125,1
23768,2021-01-02 17:00:00,129,1
23769,2021-01-02 17:00:00,133,1
23770,2021-01-02 17:00:00,134,1
23771,2021-01-02 17:00:00,135,1
23772,2021-01-02 17:00:00,144,1
23773,2021-01-02 17:00:00,145,1
23774,2021-01-02 17:00:00,150,1
23775,2021-01-02 17:00:00,154,1
23776,2021-01-02 17:00:00,159,1
23777,2021-01-02 17:00:00,161,1
23778,2021-01-02 17:00:00,164,1
23779,2021-01-02 17:00:00,166,1
23780,2021-01-02 17:00:00,174,1
23781,2021-01-02 17:00:00,176,1
23782,2021-01-02 17:00:00,180,1
23783,2021-01-02 17:00:00,197,1
23784,2021-01-02 17:00:00,209,1
23785,2021-01-02 17:00:00,210,1
23786,2021-01-02 17:00:00,211,1
23787,2021-01-02 17:00:00,212,1
23788,2021-01-02 17:00:00,216,1
23789,2021-01-02 17:00:00,217,1
23790,2021-01-02 17:00:00,219,1
23791,2021-01-02 17:00:00,220,1
23792,2021-01-02 17:00:00,221,1
23793,2021-01-02 17:00:00,226,1
23794,2021-01-02 17:00:00,228,1
23795,2021-01-02 17:00:00,230,1
23796,2021-01-02 17:00:00,243,1
23797,2021-01-02 17:00:00,254,1
23798,2021-01-02 17:00:00,255,1
23799,2021-01-02 17:00:00,261,1
23800,2021-01-02 17:00:00,263,1
23801,2021-01-02 17:00:00,267,1
23802,2021-01-02 17:00:00,277,1
23803,2021-01-02 17:00:00,281,1
23804,2021-01-02 17:00:00,292,1
23805,2021-01-02 17:00:00,293,1
23806,2021-01-02 17:00:00,296,1
23807,2021-01-02 17:00:00,298,1
23808,2021-01-02 17:00:00,302,1
23809,2021-01-02 17:00:00,308,1
23810,2021-01-02 17:00:00,311,1
23811,2021-01-02 17:00:00,317,1
23812,2021-01-02 17:00:00,318,1
23813,2021-01-02 17:00:00,324,1
23814,2021-01-02 17:00:00,327,1
23815,2021-01-02 17:00:00,328,1
23816,2021-01-02 17:00:00,329,1
23817,2021-01-02 17:00:00,334,1
23818,2021-01-02 17:00:00,337,1
23819,2021-01-02 17:00:00,340,1
23820,2021-01-02 17:00:00,344,1
23821,2021-01-02 17:00:00,352,1
23822,2021-01-02 17:00:00,355,1
23823,2021-01-02 17:00:00,357,1
23824,2021-01-02 17:00:00,362,1
23825,2021-01-02 17:00:00,364,1
23826,2021-01-02 17:00:00,368,1
23827,2021-01-02 17:00:00,370,1
23828,2021-01-02 17:00:00,374,1
23829,2021-01-02 17:00:00,378,1
23830,2021-01-02 17:00:00,380,1
23831,2021-01-02 17:00:00,387,1
23832,2021-01-02 17:00:00,392,1
23833,2021-01-02 17:00:00,399,1
23834,2021-01-02 17:00:00,401,1
23835,2021-01-02 17:00:00,405,1
23836,2021-01-02 17:00:00,409,1
23837,2021-01-02 17:00:00,419,1
23838,2021-01-02 17:00:00,423,1
23839,2021-01-02 17:00:00,425,1
23840,2021-01-02 17:00:00,427,1
23841,2021-01-02 17:00:00,430,1
23842,2021-01-02 17:00:00,431,1
23843,2021-01-02 17:00:00,432,1
23844,2021-01-02 17:00:00,433,1
23845,2021-01-02 17:00:00,437,1
23846,2021-01-02 17:00:00,440,1
23847,2021-01-02 17:00:00,459,1
23848,2021-01-02 17:00:00,460,1
23849,2021-01-02 17:00:00,467,1
23850,2021-01-02 17:00:00,476,1
23851,2021-01-02 17:00:00,482,1
23852,2021-01-02 17:00:00,483,1
23853,2021-01-02 17:00:00,486,1
23854,2021-01-02 17:00:00,497,1
23855,2021-01-02 17:00:00,499,1
23856,2021-01-02 17:00:00,515,1
23857,2021-01-02 17:00:00,516,1
23858,2021-01-02 17:00:00,518,1
23859,2021-01-02 17:00:00,524,1
23860,2021-01-02 17:00:00,527,1
23861,2021-01-02 17:00:00,531,1
23862,2021-01-02 17:00:00,535,1
23863,2021-01-02 17:00:00,538,1
23864,2021-01-02 17:00:00,542,1
23865,2021-01-02 17:00:00,548,1
23866,2021-01-02 17:00:00,550,1
23867,2021-01-02 17:00:00,552,1
23868,2021-01-02 17:00:00,554,1
23869,2021-01-02 17:00:00,560,1
23870,2021-01-02 17:00:00,565,1
23871,2021-01-02 17:00:00,569,1
23872,2021-01-02 17:00:00,571,1
23873,2021-01-02 17:00:00,583,1
23874,2021-01-02 17:00:00,584,1
23875,2021-01-02 17:00:00,586,1
23876,2021-01-02 17:00:00,588,1
23877,2021-01-02 17:00:00,593,1
23878,2021-01-02 17:00:00,595,1
23879,2021-01-02 17:00:00,599,1
23880,2021-01-02 17:00:00,600,1
23881,2021-01-02 17:00:00,603,1
23882,2021-01-02 17:00:00,605,1
23883,2021-01-02 17:00:00,611,1
23884,2021-01-02 17:00:00,615,1
23885,2021-01-02 17:00:00,621,1
23886,2021-01-02 17:00:00,627,1
23887,2021-01-02 17:00:00,640,1
23888,2021-01-02 17:00:00,662,1
23889,2021-01-02 17:00:00,669,1
23890,2021-01-02 17:00:00,670,1
23891,2021-01-02 17:00:00,671,1
23892,2021-01-02 17:00:00,674,1
23893,2021-01-02 17:00:00,687,1
23894,2021-01-02 17:00:00,693,1
23895,2021-01-02 17:00:00,695,1
23896,2021-01-02 17:00:00,699,1
23897,2021-01-02 17:00:00,703,1
23898,2021-01-02 17:00:00,710,1
23899,2021-01-02 17:00:00,712,1
23900,2021-01-02 17:00:00,717,1
23901,2021-01-02 17:00:00,718,1
23902,2021-01-02 17:00:00,720,1
23903,2021-01-02 17:00:00,722,1
23904,2021-01-02 17:00:00,724,1
23905,2021-01-02 17:00:00,727,1
23906,2021-01-02 17:00:00,729,1
23907,2021-01-02 17:00:00,731,1
23908,2021-01-02 17:00:00,734,1
23909,2021-01-02 17:00:00,742,1
23910,2021-01-02 17:00:00,746,1
23911,2021-01-02 17:00:00,756,1
23912,2021-01-02 17:00:00,761,1
23913,2021-01-02 17:00:00,763,1
23914,2021-01-02 17:00:00,764,1
23915,2021-01-02 17:00:00,766,1
23916,2021-01-02 17:00:00,768,1
23917,2021-01-02 17:00:00,769,1
23918,2021-01-02 17:00:00,773,1
23919,2021-01-02 17:00:00,775,1
23920,2021-01-02 17:00:00,776,1
23921,2021-01-02 17:00:00,782,1
23922,2021-01-02 17:00:00,787,1
23923,2021-01-02 17:00:00,789,1
23924,2021-01-02 17:00:00,796,1
23925,2021-01-02 17:00:00,800,1
23926,2021-01-02 17:00:00,806,1
23927,2021-01-02 17:00:00,812,1
23928,2021-01-02 17:00:00,831,1
23929,2021-01-02 17:00:00,832,1
23930,2021-01-02 18:00:00,194,10
23931,2021-01-02 18:00:00,278,10
23932,2021-01-02 18:00:00,303,10
23933,2021-01-02 18:00:00,625,10
23934,2021-01-02 18:00:00,252,9
23935,2021-01-02 18:00:00,325,9
23936,2021-01-02 18:00:00,9,8
23937,2021-01-02 18:00:00,109,8
23938,2021-01-02 18:00:00,169,8
23939,2021-01-02 18:00:00,329,7
23940,2021-01-02 18:00:00,579,7
23941,2021-01-02 18:00:00,821,7
23942,2021-01-02 18:00:00,133,6
23943,2021-01-02 18:00:00,136,6
23944,2021-01-02 18:00:00,388,6
23945,2021-01-02 18:00:00,482,6
23946,2021-01-02 18:00:00,532,6
23947,2021-01-02 18:00:00,706,6
23948,2021-01-02 18:00:00,818,6
23949,2021-01-02 18:00:00,842,6
23950,2021-01-02 18:00:00,146,5
23951,2021-01-02 18:00:00,228,5
23952,2021-01-02 18:00:00,233,5
23953,2021-01-02 18:00:00,290,5
23954,2021-01-02 18:00:00,374,5
23955,2021-01-02 18:00:00,484,5
23956,2021-01-02 18:00:00,570,5
23957,2021-01-02 18:00:00,600,5
23958,2021-01-02 18:00:00,830,5
23959,2021-01-02 18:00:00,83,4
23960,2021-01-02 18:00:00,106,4
23961,2021-01-02 18:00:00,129,4
23962,2021-01-02 18:00:00,130,4
23963,2021-01-02 18:00:00,152,4
23964,2021-01-02 18:00:00,160,4
23965,2021-01-02 18:00:00,361,4
23966,2021-01-02 18:00:00,386,4
23967,2021-01-02 18:00:00,410,4
23968,2021-01-02 18:00:00,453,4
23969,2021-01-02 18:00:00,537,4
23970,2021-01-02 18:00:00,541,4
23971,2021-01-02 18:00:00,674,4
23972,2021-01-02 18:00:00,811,4
23973,2021-01-02 18:00:00,33,3
23974,2021-01-02 18:00:00,46,3
23975,2021-01-02 18:00:00,51,3
23976,2021-01-02 18:00:00,98,3
23977,2021-01-02 18:00:00,111,3
23978,2021-01-02 18:00:00,141,3
23979,2021-01-02 18:00:00,190,3
23980,2021-01-02 18:00:00,199,3
23981,2021-01-02 18:00:00,206,3
23982,2021-01-02 18:00:00,224,3
23983,2021-01-02 18:00:00,238,3
23984,2021-01-02 18:00:00,247,3
23985,2021-01-02 18:00:00,284,3
23986,2021-01-02 18:00:00,301,3
23987,2021-01-02 18:00:00,338,3
23988,2021-01-02 18:00:00,383,3
23989,2021-01-02 18:00:00,389,3
23990,2021-01-02 18:00:00,395,3
23991,2021-01-02 18:00:00,443,3
23992,2021-01-02 18:00:00,449,3
23993,2021-01-02 18:00:00,478,3
23994,2021-01-02 18:00:00,510,3
23995,2021-01-02 18:00:00,511,3
